#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-05-28T14:15:52 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-05-28T14:15:52	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=I/311/hip2&-out=HIP,RArad,DErad,pmRA,pmDE,Hpmag&-out.max=15000&Hpmag=&lt;6.5&-out.form=tsv	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_1311
#Name: I/311
#Title: Hipparcos, the New Reduction (van Leeuwen, 2007)
#INFO	ivoid=ivo://cds.vizier/i/311	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/i/311	    IVOID of underlying data collection
#INFO	creator=van Leeuwen F.	    First author or institution
#INFO	cites=bibcode:2007A&A...474..653V	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2007	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/311	    Dataset landing page
#INFO	publication_date=2017-12-22	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_311_hip2:
#Name: I/311/hip2
#Title: The Astrometric Catalogue
#Column	HIP	(I6)	Hipparcos identifier	[ucd=meta.id;meta.main]
#Column	RArad	(F12.8)	Right Ascension in ICRS, Ep=1991.25	[ucd=pos.eq.ra;meta.main]
#Column	DErad	(F12.8)	Declination in ICRS, Ep=1991.25	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F8.2)	Proper motion in Right Ascension	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F8.2)	Proper motion in Declination	[ucd=pos.pm;pos.eq.dec]
#Column	Hpmag	(F7.4)	Hipparcos magnitude	[ucd=phot.mag;em.opt.V]
HIP	RArad	DErad	pmRA	pmDE	Hpmag
109009	331.26446589	+14.81595457	  -15.28	  -15.21	 6.4055
109017	331.28663086	+62.27982112	   -1.16	   -2.96	 5.1230
109023	331.29714790	+26.67361814	   28.36	   30.69	 5.9083
109033	331.31885163	+46.74488454	  -29.13	  -20.59	 6.1659
109056	331.39439415	+28.96400372	   29.38	  -10.75	 5.6827
109068	331.41954963	+05.05828450	  102.09	  102.39	 4.9990
109074	331.44593869	-00.31982628	   18.25	   -9.39	 3.1080
109081	331.46229745	-59.63594165	   55.87	  -54.26	 5.7644
109082	331.46341598	+48.23150432	   -0.73	   -4.95	 6.2342
109102	331.50816602	+45.01438587	   -8.76	  -15.79	 5.2044
109111	331.52876536	-39.54304883	  -23.80	 -124.58	 4.6247
109121	331.55102491	+45.24870300	   23.38	   -5.83	 6.2183
109124	331.55645510	+56.34338981	   17.00	    2.44	 6.3584
109139	331.60918856	-13.86954036	   36.89	  -58.99	 4.2648
109155	331.66197398	+02.43949378	   19.55	  -14.31	 6.4916
109176	331.75197737	+25.34504611	  296.53	   27.29	 3.8678
109190	331.79021776	+58.84077201	  -16.09	  -22.30	 6.4991
109205	331.85662026	+53.30744685	   -3.02	   -3.08	 6.2629
109209	331.86882226	+19.47543637	  122.15	   37.32	 5.8215
109212	331.87480096	+18.00078963	   24.17	  -32.58	 6.3814
109240	331.95971997	+21.70309160	  -45.91	  -68.33	 5.7714
109268	332.05781852	-46.96061595	  126.69	 -147.47	 1.6983
109276	332.07190229	+25.54361206	  -27.20	  -37.16	 6.1574
109285	332.09563853	-32.98839828	   78.81	  -29.10	 4.5232
109289	332.10803382	-34.04372107	    4.55	  -49.02	 5.1195
109303	332.17025787	+45.74213801	  -52.57	   47.68	 6.2527
109306	332.17764477	-33.12575140	   13.31	   24.56	 6.4374
109332	332.24579386	-18.51957325	    0.30	   -7.73	 5.7504
109352	332.30698197	+33.17249776	  -61.14	  -66.84	 5.7472
109400	332.45152940	+72.34119931	   32.85	    2.68	 4.9537
109404	332.48213082	-34.01503534	  -14.50	   28.80	 5.4373
109410	332.49688618	+33.17826762	  -12.87	  -18.95	 4.3853
109412	332.50055512	-28.29249297	   29.06	   23.99	 6.4929
109422	332.53534843	-32.54844044	  428.96	   13.35	 5.0428
109427	332.54924876	+06.19778923	  282.18	   30.46	 3.5534
109434	332.56381625	+72.11131790	   -8.73	  -22.04	 6.3512
109439	332.57901843	+19.61656701	   91.63	  -93.70	 6.3161
109442	332.58791042	-03.89397812	   16.12	  -44.80	 6.2897
109458	332.62576981	+20.97800681	   -2.30	   -9.27	 6.4853
109466	332.64043334	-04.26686398	   71.82	    3.74	 6.1485
109471	332.65608491	+11.62467185	  -47.94	  -55.93	 5.8757
109472	332.65610260	-11.56495890	   29.29	    8.76	 5.3954
109474	332.66209141	+70.13251377	  -64.29	   24.59	 5.6119
109492	332.71359145	+58.20124993	   13.52	    5.24	 3.5120
109493	332.71540012	+30.55304240	   19.08	  -17.93	 6.3682
109509	332.75960042	-21.23268618	  122.88	  -42.69	 6.2085
109521	332.79073354	+50.82328918	  122.24	   47.70	 5.4316
109556	332.87743441	+59.41451435	   -7.46	  -11.09	 5.1290
109572	332.95214663	+56.83904215	  237.16	  130.19	 5.3618
109577	332.96388655	+16.04059666	   -3.15	  -18.02	 6.0932
109584	332.97970352	-76.11592442	  -59.17	  -40.72	 6.2974
109585	332.98642727	+59.08438554	  130.37	   80.31	 6.4575
109592	333.00839286	+60.75907180	    2.33	    9.41	 5.5310
109602	333.03369807	+24.95063683	   10.45	    2.91	 6.0961
109620	333.09352262	+63.29107184	    3.71	  -15.19	 5.8161
109624	333.10725709	-14.19384145	   23.89	  -47.43	 6.1269
109647	333.18289486	-04.72059383	  -45.04	  -35.36	 6.4996
109654	333.19921279	+34.60471270	   19.56	  -50.44	 5.5100
109659	333.21967898	+73.30714316	   20.72	   20.71	 6.2579
109667	333.23958682	-26.32772381	  -25.91	  -27.67	 6.2470
109693	333.29239425	+86.10785692	   51.08	   40.19	 5.2659
109730	333.41104245	+28.60802678	   74.15	   -4.81	 6.0362
109737	333.43494764	-25.18092497	   72.34	    9.04	 5.6927
109745	333.45491293	+45.44060330	   73.20	    4.49	 5.5437
109746	333.45714379	+63.16235669	   -7.75	   -7.93	 6.1079
109754	333.46958960	+39.71488900	   36.89	   15.27	 4.6490
109786	333.57507299	-21.07470099	   24.30	   56.07	 5.4748
109789	333.57806767	-27.76691237	   23.60	    2.04	 5.4081
109821	333.65920565	-41.37974320	  571.11	 -789.84	 6.3521
109831	333.68471114	+42.95396378	   50.20	  -22.33	 5.7326
109857	333.75699565	+57.04346510	  481.53	   46.04	 4.2584
109902	333.89596840	-44.45149414	    6.26	   -1.67	 6.2634
109908	333.90368634	-41.34675030	   47.01	   22.50	 4.9496
109937	333.99237584	+37.74873468	    8.85	   -0.72	 4.2900
109939	333.99922040	+08.54959917	   25.05	  -10.32	 6.2181
109972	334.11046892	+57.22022556	   47.00	    5.76	 6.0473
109973	334.11070258	-41.62720174	  -12.57	   -6.72	 5.2712
109984	334.14029748	-01.59636826	  -27.76	   -8.83	 6.2177
109990	334.15599661	-25.89813246	   36.73	  -12.78	 6.3050
110000	334.20018146	-12.83144762	    1.89	    5.03	 5.5095
110003	334.20819337	-07.78323721	  118.80	  -22.18	 4.3335
110009	334.21916734	-09.04003738	  -57.80	  -12.41	 5.9623
110018	334.24911510	-23.14009853	   77.68	  -60.61	 6.3435
110023	334.27709251	-05.38721128	   -6.05	   18.67	 5.9069
110078	334.46123343	-77.51158784	  -37.85	   13.37	 5.5621
110091	334.51790288	-00.23752258	  -41.91	  -54.17	 6.4932
110103	334.55247852	+62.80436380	   41.89	    9.92	 5.9234
110109	334.56326022	-53.62553609	  438.75	 -632.46	 5.5015
110130	334.62574143	-60.25949478	  -70.72	  -39.44	 3.0103
110171	334.73402772	+37.76918041	   55.75	   44.97	 6.2474
110179	334.75290221	-13.30497077	   73.28	   -9.50	 6.1292
110256	335.00616735	-80.43964288	   56.81	  -43.47	 4.9203
110273	335.04961500	-07.82110583	   14.75	    1.84	 5.3365
110298	335.11485389	+05.78949269	   19.57	    2.63	 5.3648
110341	335.23238682	+08.18668905	   41.43	   22.77	 6.2808
110346	335.25019997	+26.93518041	   14.98	   -8.43	 6.4773
110351	335.25636797	+46.53656483	   22.35	    1.45	 4.5201
110371	335.33053153	+28.33051593	   17.78	    5.18	 4.7984
110386	335.37946389	+12.20517245	    6.32	    4.80	 4.7989
110391	335.39823049	-21.59802462	   -9.97	  -84.44	 5.2868
110395	335.41374933	-01.38735307	  129.53	    7.77	 3.8423
110408	335.46191316	+42.07816870	   15.49	   -4.64	 6.3577
110478	335.68409091	-45.94791814	   28.48	  -12.14	 5.4957
110497	335.75070350	+57.28460070	   17.19	    5.22	 6.1413
110498	335.75207256	+62.41932818	   19.61	   12.47	 6.0619
110506	335.78246321	-45.92834758	  233.66	  -57.98	 5.7120
110529	335.87827422	-24.76265530	   97.91	   -2.61	 5.6922
110532	335.88397865	-07.19444295	   -7.05	    8.44	 6.0886
110538	335.89015152	+52.22949969	  -13.25	 -186.77	 4.5867
110548	335.91398146	+20.84826499	  334.55	  -14.86	 6.3175
110566	335.97525505	+38.57331168	  255.27	  123.88	 6.2841
110578	336.02861910	-04.83700137	   26.90	   -7.35	 5.7843
110602	336.11262499	-13.52940379	   50.28	   14.25	 5.9276
110609	336.12914858	+49.47640071	   -5.55	   -2.85	 4.6112
110618	336.14329525	-72.25377381	 1302.70	 -674.44	 5.3997
110649	336.23413617	-57.79661013	  180.06	 -331.66	 5.4504
110668	336.29329896	-70.43147071	  121.94	  -62.67	 5.8679
110672	336.31921853	+01.37739264	   17.83	    2.41	 4.7397
110696	336.41950769	+18.44424562	   28.75	   27.66	 6.4221
110712	336.46260706	-75.01571925	   57.79	   12.25	 6.2454
110725	336.50326183	+70.77088525	   20.01	    5.32	 5.6373
110746	336.54456633	-23.68244259	   12.49	   -1.10	 6.2883
110778	336.64228304	-16.74214649	  200.59	   14.51	 5.6854
110785	336.65507500	+04.39363777	  284.37	   53.86	 5.8680
110787	336.67685928	+78.78594328	  -13.33	  -36.95	 5.8918
110790	336.68982739	+37.44371905	   -0.48	   -5.48	 6.4133
110817	336.77213110	+65.13227465	    0.10	   -2.62	 5.5969
110838	336.83280454	-64.96637932	   68.45	   10.06	 4.4819
110849	336.86041355	+39.81004045	   -1.37	   -6.55	 6.1093
110873	336.94258446	+31.83997475	   50.54	   27.96	 6.1370
110882	336.96448770	+04.69641085	   77.57	 -306.12	 4.9476
110919	337.08115251	+64.08523165	   10.07	  -30.98	 6.4632
110935	337.15600499	-67.48888737	  150.63	  -70.91	 5.6281
110936	337.16325823	-39.13140091	   37.43	 -160.51	 5.6330
110960	337.20750060	-00.02006525	  182.92	   50.36	 3.7450
110986	337.28313510	+09.12908361	   51.75	  -20.36	 5.7141
110988	337.28845927	+58.40408856	   16.19	    4.28	 6.3014
110991	337.29269968	+58.41518974	   15.35	    3.52	 4.2767
110992	337.29254376	+26.76320918	   26.49	   -4.11	 5.9534
110997	337.31730887	-43.49555430	   25.72	   -3.32	 4.1394
111022	337.38259511	+47.70689496	   -0.37	   -3.33	 4.4280
111043	337.43935579	-43.74922758	  -14.08	    2.57	 4.1414
111045	337.44141951	-27.10723507	  124.90	  -20.10	 6.0317
111056	337.47070045	+78.82433735	    3.68	  -21.29	 5.4933
111062	337.49145188	+04.43205711	  -21.26	 -150.40	 5.5934
111066	337.50577986	-12.91511779	  160.11	   -0.36	 6.4930
111068	337.50746972	+32.57267241	   31.87	  -13.40	 5.6334
111086	337.57220842	-14.58565073	   33.28	  -36.39	 6.3474
111104	337.62192345	+43.12338982	   -1.98	   -5.36	 4.4912
111123	337.66173036	-10.67788576	    0.30	  -26.87	 4.8253
111169	337.82239908	+50.28244982	  137.51	   17.01	 3.7820
111170	337.82590755	-06.55488755	  161.61	 -108.40	 6.2694
111171	337.82677057	-02.91118243	   -8.52	  -36.40	 6.3168
111188	337.87620651	-32.34602794	   59.12	  -18.83	 4.3003
111191	337.89321396	+29.54283912	  -29.57	  -33.61	 6.3916
111196	337.90761549	-85.96740195	  -37.08	   61.28	 5.9251
111200	337.92199287	-10.90546447	   70.04	  -39.42	 6.4696
111242	338.06781203	+76.22646836	  -19.62	  -11.47	 5.7143
111259	338.10989412	+39.77975489	    3.86	   -9.71	 5.9353
111310	338.25005266	-61.98207292	   40.07	  -20.17	 4.9252
111314	338.26123329	+69.91337208	  126.14	   72.04	 6.0886
111325	338.31983032	+70.37368118	   40.70	   14.00	 6.2785
111362	338.41902776	+56.62463734	   78.59	   41.89	 5.8826
111394	338.51203741	-01.57417939	   40.30	  -35.92	 6.0431
111449	338.67291137	-20.70785938	  220.78	 -146.76	 5.3105
111497	338.83887047	-00.11736125	   89.74	  -55.81	 4.0159
111504	338.85984314	-78.77156673	   54.22	   -7.48	 6.2950
111515	338.90149669	-23.99107866	   24.80	   -6.82	 6.1395
111532	338.94073572	+73.64312725	  173.43	   24.36	 5.1679
111543	338.96657918	+56.07057598	   13.85	   -0.72	 6.4157
111544	338.96708402	+39.62816202	    9.95	  -11.54	 6.4878
111546	338.96785164	+39.63434125	    0.04	   -5.20	 5.6818
111548	338.97014631	-57.88372819	   87.37	   -9.81	 6.2911
111550	338.97240335	+50.07078806	    6.36	   -0.46	 6.2704
111567	339.03290853	+35.57764581	    4.69	  -59.39	 6.2738
111594	339.12196768	-40.58251332	   46.00	  -72.64	 6.3230
111600	339.14778893	-31.66369312	  -41.75	  -39.41	 5.9843
111601	339.15140971	+11.69662156	  -14.57	    6.18	 6.4394
111627	339.20285766	+35.65242316	   -6.21	   -2.18	 6.4287
111643	339.24508260	-40.59086502	   44.56	  -70.07	 5.8877
111649	339.27023357	+12.57689457	  -12.52	  -31.76	 6.4402
111660	339.30359561	+75.37179180	   44.26	    7.12	 5.8915
111674	339.34360784	+51.54537405	  -51.83	 -103.80	 4.7078
111710	339.43925411	-04.22776299	  -69.23	 -119.67	 5.2036
111761	339.59209000	-07.89755640	   74.25	   -0.98	 6.3862
111795	339.65778005	+56.79571039	   52.36	  -31.39	 5.1170
111797	339.66272764	+63.58452132	   -1.89	  -19.75	 5.2206
111809	339.71443125	-33.08138310	    4.31	   14.28	 5.6829
111810	339.71924201	+19.52249178	  -45.16	  -93.39	 6.0019
111841	339.81532866	+39.05028304	   -0.32	   -5.46	 4.8135
111869	339.89301760	+37.59281400	   13.36	    0.96	 6.1846
111879	339.93383642	-28.32556053	   96.53	  -40.29	 6.4805
111884	339.94588686	+19.68114865	   -2.47	   -8.79	 6.3519
111925	340.07667048	+53.84597207	    6.12	  -18.37	 6.0886
111934	340.09324845	-30.65836142	 -108.86	 -210.41	 6.0355
111944	340.12825984	+44.27628070	   93.83	   10.71	 4.6569
111954	340.16385643	-27.04361507	   23.22	   -0.16	 4.1591
111965	340.19983499	-03.55413415	   -7.52	  -45.25	 6.4267
111967	340.20357029	-57.42230590	   56.20	   -6.12	 6.1172
111974	340.21882573	+14.54886022	  271.24	  123.39	 5.8645
112029	340.36531190	+10.83139097	   77.22	  -11.38	 3.3887
112031	340.36938145	+40.22546305	   -1.59	   -5.33	 5.2003
112032	340.38031243	+30.96585854	   49.34	    0.79	 6.4778
112041	340.39975822	+41.54897757	  140.64	   59.89	 6.0928
112051	340.43920688	+29.30768877	   -0.06	  -21.46	 4.8053
112067	340.48916087	+14.51644447	   94.78	  -21.21	 6.0867
112078	340.52494058	-05.10183959	   70.00	  -50.90	 6.4037
112098	340.58671572	+53.90876836	   -3.39	   -8.61	 6.2529
112102	340.59198372	-29.36099923	   16.53	  -20.13	 6.1570
112117	340.65365523	-47.21000746	    6.24	 -331.18	 6.1070
112122	340.66639547	-46.88456580	  135.16	   -4.38	 2.0699
112127	340.67939111	-44.24812232	   32.87	   35.22	 6.2298
112144	340.73103127	+37.80274752	   -0.50	   -5.61	 6.3908
112158	340.75053559	+30.22130744	   13.16	  -25.67	 3.0897
112170	340.76798799	+47.16876146	    3.60	   -3.67	 6.4926
112179	340.80936484	-06.96291226	   25.58	  -10.94	 6.4028
112203	340.87486950	-41.41411834	   10.11	  -93.79	 5.0001
112211	340.89688593	-18.83030721	  -31.73	  -28.54	 4.8257
112241	341.02171771	+39.46541751	    6.96	  -28.81	 6.0596
112242	341.02285640	+41.81922704	   -8.43	    3.04	 5.2724
112259	341.06864750	-60.49966703	    3.87	   20.22	 6.4137
112358	341.36746927	+19.36642023	  -26.64	   56.53	 6.4378
112374	341.40771684	-53.50016313	   30.59	   17.37	 5.0034
112381	341.42003174	-46.54729976	  -30.17	  -11.80	 5.6708
112405	341.51551289	-81.38161726	  -54.49	    1.16	 4.1964
112417	341.54210535	+44.54597657	  142.90	   31.82	 5.9267
112440	341.63267659	+23.56567915	   55.75	  -10.15	 4.1320
112447	341.67267262	+12.17408382	  234.18	 -493.29	 4.3058
112501	341.83002443	-34.16178710	  -63.43	   26.26	 6.4543
112508	341.84679202	+58.48301248	    7.87	    7.13	 6.3403
112519	341.87061391	+83.15371568	   24.60	   47.08	 4.9246
112529	341.88828101	-19.61287454	 -103.36	 -206.11	 5.4042
112542	341.92812882	-14.05640559	   30.61	   -9.23	 5.6869
112567	341.98388591	-25.91174749	  106.81	 -115.33	 6.4703
112590	342.04611252	+37.41684231	  -42.80	  -63.70	 5.9819
112615	342.12579763	-10.55549669	   31.92	    9.23	 6.2648
112623	342.13832136	-51.31670358	  108.43	  -64.83	 3.5190
112635	342.18433192	+62.93853157	   13.87	  -48.84	 6.2347
112641	342.19951636	+54.41489688	   11.77	   -1.69	 6.1128
112655	342.23031122	-63.71841597	    1.92	    4.61	 6.4999
112670	342.25283656	+68.57006295	  115.87	   66.36	 6.2901
112694	342.32270123	-70.34806198	   12.48	   32.49	 6.3765
112716	342.39795748	-13.59253754	  -13.71	  -39.03	 4.1494
112724	342.42046746	+66.20071079	  -65.89	 -125.17	 3.6704
112731	342.44261921	+55.90268451	   82.84	   38.28	 5.5956
112746	342.49685661	-32.80539970	  -34.39	  -23.06	 6.4201
112748	342.50041798	+24.60168465	  144.70	  -41.87	 3.6685
112761	342.54204521	+50.67691962	    3.42	   -0.25	 6.3979
112778	342.59070166	+41.95340298	    7.96	   -3.73	 5.9390
112781	342.59477533	-80.12381458	   20.01	  -12.15	 5.2851
112832	342.75894046	-39.15681778	   17.82	   -7.81	 5.5622
112833	342.76223873	+85.37346112	   13.75	  114.40	 6.0479
112862	342.83726830	-29.53627389	   -8.03	  -14.03	 6.1478
112864	342.84378516	+61.69663882	   98.08	   40.54	 5.7603
112917	343.00811353	+43.31236511	  108.54	   20.78	 5.0542
112924	343.04158218	-63.18856821	   25.50	  -41.14	 6.3029
112935	343.09902703	+09.83555719	  521.04	   42.65	 5.2642
112948	343.13149110	-32.87545009	  -32.73	  -21.21	 4.4671
112961	343.15360163	-07.57967866	   17.02	   33.03	 3.8072
112986	343.21764364	+50.41228803	   15.85	   -1.31	 6.4562
112997	343.25949465	+16.84126104	  -20.73	  -27.75	 6.0330
112998	343.26570750	+60.10102320	   12.24	    3.19	 6.1201
113009	343.29737552	+40.16738339	    8.99	   -9.10	 6.3082
113031	343.36954615	-11.61651889	   20.81	    1.69	 5.7735
113044	343.40725104	-48.59808751	  217.04	  -81.76	 6.1609
113048	343.41732809	+44.74920134	   -3.32	  -14.62	 5.8442
113080	343.52332677	-19.17513837	   81.65	   -4.30	 6.4987
113084	343.52879486	+40.37683655	   97.02	   28.16	 5.9826
113116	343.60160125	+84.34611869	   98.64	   23.89	 4.8398
113127	343.64220998	-07.20454053	  -16.11	  -35.70	 6.3595
113131	343.64840848	+16.94185328	   14.98	   -8.68	 6.3460
113136	343.66266392	-15.82075950	  -42.60	  -27.89	 3.2964
113137	343.66482155	-70.07388669	  -43.89	   73.04	 6.1865
113148	343.69001971	-16.27174198	 -219.73	  -87.78	 5.6970
113167	343.74780890	+01.06489123	   18.07	    4.43	 6.1667
113174	343.76076668	+37.07680489	   88.06	    9.32	 6.0024
113184	343.79560067	-04.98787785	   29.88	  -10.78	 5.8916
113186	343.80676836	+08.81609550	   80.57	   28.50	 4.9155
113204	343.87736715	-20.13936650	   44.07	  -15.21	 6.4942
113222	343.93538839	+36.35139371	   19.50	   -1.66	 5.7220
113234	343.96475962	-31.63320446	  -11.83	  -10.95	 6.2427
113246	343.98704989	-32.53970217	   11.98	   33.64	 4.3677
113281	344.09846232	+41.60388635	   -1.66	   -5.38	 5.5503
113288	344.10832755	+49.73355089	   -0.48	   -3.43	 5.0835
113307	344.19925865	-47.96922589	  -25.18	    2.07	 5.7836
113327	344.26872435	+48.68408121	    9.43	   -4.86	 5.3058
113345	344.32169121	-04.81009155	  -19.09	   -1.51	 6.4717
113357	344.36604474	+20.76868422	  207.25	   60.34	 5.5865
113360	344.38651950	+03.81016428	   67.78	   32.11	 6.4550
113368	344.41177299	-29.62183680	  328.95	 -164.67	 1.1808
113371	344.41974244	+39.30878914	    0.19	   -5.42	 6.1204
113421	344.56477022	-02.39534603	   -6.35	  -15.80	 6.3124
113433	344.59838149	-01.41019268	   85.59	   -6.34	 6.4631
113447	344.64587925	-35.52295828	   -5.67	 -111.76	 6.2734
113465	344.67768048	+07.34023920	  -29.24	  -66.59	 6.3686
113498	344.78749552	+59.81465819	    4.34	   -1.21	 6.4692
113501	344.79319249	+52.65445294	  -26.11	   31.64	 6.4491
113503	344.79915720	+11.72894078	   27.16	  -40.20	 5.8372
113521	344.86417742	+00.96309135	   86.90	  -69.25	 5.5933
113531	344.89865515	-13.07089126	   -7.28	   -2.06	 6.2541
113532	344.89901107	-29.46232347	   -7.97	    4.30	 5.5777
113561	345.02126620	+56.94538140	   -2.24	   -2.60	 5.2340
113562	345.02402542	-25.16398663	   36.66	  -78.76	 5.8239
113593	345.10242050	-25.62674384	   92.17	  -41.97	 6.4650
113610	345.15783222	+00.18583952	   44.21	    9.99	 6.3821
113622	345.17873926	+03.01200799	    4.70	  -84.22	 6.0050
113638	345.22031025	-52.75410554	  -63.96	  -11.53	 4.2774
113657	345.28123552	-50.95002915	   87.34	   -0.84	 5.8223
113669	345.33061435	-28.85390842	   56.72	  -22.35	 5.7046
113673	345.34594466	-22.79083004	   29.46	  -26.09	 6.3222
113674	345.34854585	-07.06113351	  -16.18	   -7.97	 6.3714
113684	345.37799725	+57.10547502	   -4.10	   -6.28	 6.3618
113686	345.38209139	-04.71147952	   12.80	    7.65	 6.1025
113726	345.48019356	+42.32597936	   22.99	    0.88	 3.6041
113781	345.63566971	-06.57392853	   -5.75	  -34.02	 6.2645
113788	345.65140402	+42.75780610	   56.38	   -4.47	 5.1243
113797	345.68282865	+55.23637452	   16.67	    4.24	 6.4875
113801	345.68453010	-20.87039636	  -58.22	 -129.23	 6.1336
113802	345.68811462	+44.05876481	    0.35	   -5.82	 6.3861
113860	345.87401178	-34.74961700	   71.46	   84.55	 5.2013
113864	345.88686757	+67.20918476	   22.25	    9.78	 5.4022
113881	345.94305579	+28.08245431	  187.65	  136.93	 2.4861
113889	345.96919424	+03.82007011	   11.76	   -9.85	 4.4527
113902	345.99845646	-41.47903193	   11.86	   55.44	 5.9614
113919	346.04513207	+50.05168381	  166.04	  166.94	 4.8088
113957	346.16487842	-53.96464702	   57.74	 -106.10	 5.5022
113963	346.19007056	+15.20536753	   60.40	  -41.30	 2.4784
113969	346.21728466	-68.82037961	   44.29	   62.65	 5.6161
113996	346.29047827	-07.69381876	  122.41	    7.11	 5.5152
113998	346.30366046	-17.07915237	  -40.18	  -38.84	 6.2992
114081	346.57500991	+18.51761425	  224.84	   62.08	 6.2656
114104	346.65337458	+59.41976466	    6.94	   -1.95	 4.8322
114119	346.67003050	-23.74311645	   58.86	   -1.74	 4.6304
114131	346.71986837	-43.52032436	  -47.17	  -13.49	 4.3881
114132	346.72333254	-38.89230677	   34.31	    6.40	 5.6263
114144	346.75106607	+09.40952263	    6.41	  -12.71	 4.6352
114155	346.77807960	+25.46833952	   -0.03	  -33.07	 4.9146
114159	346.78930228	-49.60613495	    8.24	   -0.36	 6.4671
114162	346.79188495	+52.81656978	    3.62	   12.27	 6.2928
114163	346.79352155	+59.72739828	    6.70	   -1.68	 6.4121
114167	346.81169403	-50.68662452	  -32.78	  -24.94	 5.9210
114187	346.86557910	+32.82537294	  -23.53	  -13.27	 6.1845
114189	346.86936488	+21.13437211	  107.93	  -49.63	 6.0415
114200	346.91365663	+46.38730384	  -12.34	  -31.01	 5.4468
114210	346.93853308	+49.29545494	  152.39	  131.72	 5.7821
114212	346.94890377	+63.63347119	    7.38	   -2.60	 6.2497
114222	346.97432508	+75.38758141	    6.81	  -34.06	 4.5417
114227	346.98831282	+64.22254368	    8.61	   -4.64	 6.3816
114254	347.08790104	-28.82356812	  -43.86	  -53.81	 5.7612
114258	347.09809856	-79.48059978	   93.25	  -35.62	 6.1653
114268	347.14811891	-73.58611147	   22.58	   -2.47	 6.3147
114273	347.17017194	+02.12761828	  139.87	  109.64	 5.5777
114341	347.36150899	-21.17248556	   55.40	   30.49	 3.8484
114347	347.38106190	+08.67717185	    4.28	   -6.29	 5.0336
114365	347.43391057	+59.33268923	    0.12	    0.88	 5.7620
114366	347.43590861	-28.08857573	   18.01	    1.50	 6.0329
114371	347.45638240	-14.51053635	   29.76	   -5.82	 6.4438
114375	347.47865323	-22.45759272	   32.61	   -9.76	 4.8351
114382	347.49016975	-42.86116922	 -349.74	  -51.10	 5.9361
114389	347.50612890	+09.82210119	  -17.38	   -8.12	 5.3743
114404	347.53690047	+33.76790277	   23.41	  -35.84	 6.4246
114407	347.54049554	-40.59143559	   21.34	  -44.75	 5.9191
114421	347.58928238	-45.24664761	  132.50	  -26.66	 4.0494
114430	347.61401566	+43.54473747	 -198.53	 -217.68	 6.0087
114449	347.67759146	+17.59443808	   24.18	  -28.13	 5.8326
114489	347.80863484	+05.00432811	    1.68	   -2.92	 6.3201
114520	347.93414509	+08.72012777	   -7.81	   -7.23	 5.1992
114526	347.95547937	+26.84757846	 -189.30	 -111.59	 6.3557
114570	348.13717879	+49.40597482	   90.23	   95.56	 4.6066
114607	348.26669280	+29.44162203	  -30.57	  -40.40	 6.4983
114622	348.31143192	+57.16763842	 2075.07	  295.45	 5.6989
114641	348.36045185	+11.06501569	   -8.25	   -6.42	 6.0190
114699	348.52491384	-62.69897085	  476.56	 -425.40	 6.2686
